site,date,year,month_day,code,species,caste,plant,notes
colony_farm,2023-08-15,2023,15-Aug,2608150003,bom_cal,w,lat_lat,
colony_farm,2023-08-15,2023,15-Aug,2608150004,bom_cal,w,lat_lat,
colony_farm,2023-08-15,2023,15-Aug,2608150005,bom_cal,w,lat_lat,
colony_farm,2023-08-15,2023,15-Aug,2608150006,bom_imp,w,vic_cra,
colony_farm,2023-08-15,2023,15-Aug,2608150007,bom_imp,w,lat_lat,
colony_farm,2023-08-15,2023,15-Aug,2608150008,bom_imp,w,lat_lat,
colony_farm,2023-08-15,2023,15-Aug,2608150101,bom_imp,w,epi_ang,
colony_farm,2023-08-15,2023,15-Aug,2608150102,bom_imp,m,epi_ang,
colony_farm,2023-08-15,2023,15-Aug,2608150103,bom_mix,m,epi_ang,
colony_farm,2023-08-15,2023,15-Aug,2608150104,bom_fla,m,epi_ang,
colony_farm,2023-08-15,2023,15-Aug,2608150105,bom_fla,m,epi_ang,
colony_farm,2023-08-15,2023,15-Aug,2608150201,bom_imp,w,rub_arm,
colony_farm,2023-08-15,2023,15-Aug,2608150202,bom_imp,w,hyp_rad,
surrey_bend,2023-08-16,2023,16-Aug,2708160001,bom_mix,w,tri_rep,
surrey_bend,2023-08-16,2023,16-Aug,2708160002,bom_mix,w,tri_rep,
surrey_bend,2023-08-16,2023,16-Aug,2708160003,bom_imp,w,tri_rep,
surrey_bend,2023-08-16,2023,16-Aug,2708160004,bom_imp,w,tri_rep,
surrey_bend,2023-08-16,2023,16-Aug,2708160005,bom_fla,w,tri_rep,
surrey_bend,2023-08-16,2023,16-Aug,2708160006,bom_imp,w,spi_dou,
surrey_bend,2023-08-16,2023,16-Aug,2708160007,bom_vos,w,tri_rep,
surrey_bend,2023-08-16,2023,16-Aug,2708160008,bom_vos,m,tri_hyb,
surrey_bend,2023-08-16,2023,16-Aug,2708160009,bom_vos,m,tri_rep,
burns_bog,2023-08-16,2023,16-Aug,2808160001,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160002,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160003,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160004,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160005,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160006,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160007,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160008,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160009,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160010,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160011,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160012,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160013,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160014,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160015,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160016,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160017,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160018,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160019,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160020,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160021,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160022,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160023,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160024,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160025,bom_imp,w,sol_dul,
burns_bog,2023-08-16,2023,16-Aug,2808160026,bom_imp,w,sol_dul,
burns_bog,2023-08-16,2023,16-Aug,2808160027,bom_imp,w,sol_dul,
burns_bog,2023-08-16,2023,16-Aug,2808160028,bom_imp,w,sol_dul,
burns_bog,2023-08-16,2023,16-Aug,2808160029,bom_imp,m,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160030,bom_imp,m,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160031,bom_imp,w,imp_nol,
burns_bog,2023-08-16,2023,16-Aug,2808160032,bom_fla,m,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160033,bom_fla,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160034,bom_fla,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160035,bom_sit,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160036,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160037,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160038,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160039,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160040,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160041,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160042,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160043,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160044,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160045,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160046,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160047,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160048,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160049,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160050,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160051,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160052,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160053,bom_imp,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160054,bom_imp,w,con_arv,
burns_bog,2023-08-16,2023,16-Aug,2808160055,bom_imp,w,con_arv,
burns_bog,2023-08-16,2023,16-Aug,2808160056,bom_imp,w,con_arv,
burns_bog,2023-08-16,2023,16-Aug,2808160057,bom_imp,w,con_arv,
burns_bog,2023-08-16,2023,16-Aug,2808160058,bom_imp,w,con_arv,
burns_bog,2023-08-16,2023,16-Aug,2808160059,bom_mix,w,con_arv,
burns_bog,2023-08-16,2023,16-Aug,2808160060,bom_mix,w,con_arv,
burns_bog,2023-08-16,2023,16-Aug,2808160061,bom_fla,m,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160062,bom_fla,m,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160063,bom_fla,m,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160064,bom_fla,m,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160065,bom_imp,m,con_arv,
burns_bog,2023-08-16,2023,16-Aug,2808160066,bom_fla,w,imp_gla,
burns_bog,2023-08-16,2023,16-Aug,2808160067,bom_mix,m,con_arv,
burns_bog,2023-08-16,2023,16-Aug,2808160068,bom_imp,w,,flying
burns_bog,2023-08-16,2023,16-Aug,2808160069,bom_imp,m,,unknown or on an unrecorded flower
brae_island,2023-08-17,2023,17-Aug,2408170001,bom_vos,m,rub_arm,
brae_island,2023-08-17,2023,17-Aug,2408170002,bom_imp,w,rub_arm,
tynehead,2023-08-17,2023,17-Aug,2508170001,bom_imp,w,imp_gla,
tynehead,2023-08-17,2023,17-Aug,2508170002,bom_imp,w,imp_gla,
tynehead,2023-08-17,2023,17-Aug,2508170003,bom_imp,w,imp_gla,
tynehead,2023-08-17,2023,17-Aug,2508170004,bom_imp,w,imp_gla,
tynehead,2023-08-17,2023,17-Aug,2508170005,bom_imp,w,imp_gla,
tynehead,2023-08-17,2023,17-Aug,2508170006,bom_imp,w,imp_gla,
tynehead,2023-08-17,2023,17-Aug,2508170007,bom_imp,w,imp_gla,
tynehead,2023-08-17,2023,17-Aug,2508170008,bom_imp,w,imp_gla,
tynehead,2023-08-17,2023,17-Aug,2508170009,bom_imp,w,imp_gla,
tynehead,2023-08-17,2023,17-Aug,2508170010,bom_imp,w,imp_gla,
tynehead,2023-08-17,2023,17-Aug,2508170011,bom_imp,w,imp_gla,
tynehead,2023-08-17,2023,17-Aug,2508170012,bom_vos,m,imp_gla,
tynehead,2023-08-17,2023,17-Aug,2508170013,bom_vos,m,imp_gla,
tynehead,2023-08-17,2023,17-Aug,2508170014,bom_vos,m,imp_gla,
tynehead,2023-08-17,2023,17-Aug,2508170015,bom_vos,w,imp_gla,
tynehead,2023-08-17,2023,17-Aug,2508170016,bom_vos,w,imp_gla,
tynehead,2023-08-17,2023,17-Aug,2508170017,bom_imp,m,imp_gla,
tynehead,2023-08-17,2023,17-Aug,2508170018,bom_fla,w,imp_gla,
tynehead,2023-08-17,2023,17-Aug,2508170019,bom_vos,m,imp_gla,
tynehead,2023-08-17,2023,17-Aug,2508170020,bom_imp,w,sym_sub,
brae_island,2023-08-17,2023,17-Aug,2408170003,bom_fla,m,rub_arm,
boundary_bay,2023-08-18,2023,18-Aug,2308180001,bom_cal,q,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180002,bom_mix,q,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180003,bom_mix,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180004,bom_mix,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180005,bom_mix,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180006,bom_mix,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180007,bom_mix,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180008,bom_mix,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180009,bom_mix,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180010,bom_mix,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180011,bom_mix,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180012,bom_mix,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180013,bom_mix,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180014,bom_mix,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180015,bom_mix,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180016,bom_mix,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180017,bom_mix,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180018,bom_mix,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180019,bom_imp,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180020,bom_imp,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180021,bom_imp,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180022,bom_imp,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180023,bom_cal,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180024,bom_cal,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180025,bom_vos,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180026,bom_imp,m,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180101,bom_imp,w,hyp_rad,
boundary_bay,2023-08-18,2023,18-Aug,2308180102,bom_imp,w,hyp_rad,
boundary_bay,2023-08-18,2023,18-Aug,2308180103,bom_fla,w,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180104,bom_fla,m,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180105,bom_mix,m,lyt_sal,
boundary_bay,2023-08-18,2023,18-Aug,2308180106,bom_mix,m,sol_can,
boundary_bay,2023-08-18,2023,18-Aug,2308180107,bom_imp,w,sol_can,
boundary_bay,2023-08-18,2023,18-Aug,2308180108,bom_imp,w,sol_can,
boundary_bay,2023-08-18,2023,18-Aug,2308180109,bom_imp,w,sol_can,
boundary_bay,2023-08-18,2023,18-Aug,2308180110,bom_imp,w,sol_can,
boundary_bay,2023-08-18,2023,18-Aug,2308180111,bom_imp,w,sol_can,
pacific_spirit,2023-08-18,2023,18-Aug,2108180001,bom_fla,q,lat_lat,
pacific_spirit,2023-08-18,2023,18-Aug,2108180002,bom_imp,w,rub_arm,
pacific_spirit,2023-08-18,2023,18-Aug,2108180003,bom_imp,w,rub_arm,
pacific_spirit,2023-08-18,2023,18-Aug,2108180004,bom_vos,m,rub_arm,
pacific_spirit,2023-08-18,2023,18-Aug,2108180005,bom_vos,m,rub_arm,
pacific_spirit,2023-08-18,2023,18-Aug,2108180006,bom_fla,m,con_arv,
pacific_spirit,2023-08-18,2023,18-Aug,2108180101,bom_fla,m,tri_pra,
pacific_spirit,2023-08-18,2023,18-Aug,2108180102,bom_imp,w,tri_pra,
pacific_spirit,2023-08-18,2023,18-Aug,2108180103,bom_imp,w,vic_cra,
iona_beach,2023-08-23,2023,23-Aug,2208230001,bom_cal,q,lyt_sal,
iona_beach,2023-08-23,2023,23-Aug,2208230002,bom_mix,q,lyt_sal,
iona_beach,2023-08-23,2023,23-Aug,2208230003,bom_imp,m,lyt_sal,
iona_beach,2023-08-23,2023,23-Aug,2208230004,bom_fla,w,lyt_sal,
iona_beach,2023-08-23,2023,23-Aug,2208230005,bom_cal,w,lyt_sal,
iona_beach,2023-08-23,2023,23-Aug,2208230006,bom_vos,w,lyt_sal,
iona_beach,2023-08-23,2023,23-Aug,2208230007,bom_vos,m,lyt_sal,
iona_beach,2023-08-23,2023,23-Aug,2208230008,bom_imp,w,lyt_sal,
iona_beach,2023-08-23,2023,23-Aug,2208230009,bom_imp,w,lyt_sal,
iona_beach,2023-08-23,2023,23-Aug,2208230010,bom_imp,w,lyt_sal,
iona_beach,2023-08-23,2023,23-Aug,2208230011,bom_imp,w,lyt_sal,
iona_beach,2023-08-23,2023,23-Aug,2208230012,bom_imp,w,lyt_sal,
iona_beach,2023-08-23,2023,23-Aug,2208230013,bom_imp,w,lyt_sal,
iona_beach,2023-08-23,2023,23-Aug,2208230014,bom_imp,w,lyt_sal,
iona_beach,2023-08-23,2023,23-Aug,2208230015,bom_imp,w,lyt_sal,
iona_beach,2023-08-23,2023,23-Aug,2208230016,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230017,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230018,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230019,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230020,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230021,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230022,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230023,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230024,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230025,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230026,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230027,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230028,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230029,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230030,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230031,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230032,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230033,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230034,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230035,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230036,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230037,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230038,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230039,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230040,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230041,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230042,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230043,bom_vos,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230101,bom_imp,w,rub_arm,
iona_beach,2023-08-23,2023,23-Aug,2208230102,bom_imp,w,sol_dul,
iona_beach,2023-08-23,2023,23-Aug,2208230103,bom_imp,w,son_arv,
iona_beach,2023-08-23,2023,23-Aug,2208230104,bom_fla,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230105,bom_mix,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230106,bom_imp,m,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230107,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230108,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230109,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230110,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230111,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230112,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230113,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230114,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230115,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230116,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230117,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230118,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230119,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230120,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230121,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230122,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230123,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230124,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230125,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230126,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230127,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230128,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230129,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230130,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230131,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230132,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230133,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230134,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230135,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230136,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230137,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230138,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230139,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230140,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230141,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230142,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230143,bom_imp,w,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230201,bom_imp,m,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230202,bom_imp,m,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230203,bom_imp,m,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230204,bom_imp,m,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230205,bom_vos,m,sol_can,
iona_beach,2023-08-23,2023,23-Aug,2208230206,bom_mix,w,sol_can,
colony_farm,2023-08-24,2023,24-Aug,2608240001,bom_cal,q,lat_lat,
colony_farm,2023-08-24,2023,24-Aug,2608240002,bom_imp,w,lat_lat,
colony_farm,2023-08-24,2023,24-Aug,2608240003,bom_imp,w,lat_lat,
colony_farm,2023-08-24,2023,24-Aug,2608240004,bom_imp,w,lat_lat,
colony_farm,2023-08-24,2023,24-Aug,2608240005,bom_imp,w,lat_lat,
colony_farm,2023-08-24,2023,24-Aug,2608240006,bom_vos,w,lat_lat,
colony_farm,2023-08-24,2023,24-Aug,2608240007,bom_cal,w,lat_lat,
colony_farm,2023-08-24,2023,24-Aug,2608240008,bom_vos,w,tri_pra,
colony_farm,2023-08-24,2023,24-Aug,2608240101,bom_imp,w,cir_arv,
colony_farm,2023-08-24,2023,24-Aug,2608240102,bom_fla,m,epi_ang,
colony_farm,2023-08-24,2023,24-Aug,2608240103,bom_fla,m,epi_ang,
colony_farm,2023-08-24,2023,24-Aug,2608240104,bom_imp,w,epi_ang,
burnaby_lake,2023-08-24,2023,24-Aug,2908240001,bom_mel,q,con_arv,
burnaby_lake,2023-08-24,2023,24-Aug,2908240002,bom_vos,q,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240003,bom_imp,w,con_arv,
burnaby_lake,2023-08-24,2023,24-Aug,2908240004,bom_fla,w,con_arv,
burnaby_lake,2023-08-24,2023,24-Aug,2908240005,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240006,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240007,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240008,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240009,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240010,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240011,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240012,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240013,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240014,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240015,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240016,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240017,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240018,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240019,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240020,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240021,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240022,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240023,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240024,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240025,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240026,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240027,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240028,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240029,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240030,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240031,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240032,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240033,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240034,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240035,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240036,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240037,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240038,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240039,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240040,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240041,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240042,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240043,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240044,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240045,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240046,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240047,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240048,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240049,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240050,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240051,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240052,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240053,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240054,bom_imp,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240055,bom_vos,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240056,bom_vos,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240057,bom_vos,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240058,bom_vos,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240059,bom_vos,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240060,bom_vos,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240061,bom_vos,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240062,bom_vos,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240063,bom_vos,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240064,bom_vos,w,imp_gla,
burnaby_lake,2023-08-24,2023,24-Aug,2908240065,bom_vos,w,imp_gla,
